timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1613307296174,104,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-7,text,true,,1393,113,10,10,https://kodilla.com:443/,103,0,0
1613307296278,1392,kodilla.com main page-2,200,OK,kodilla users 1-7,text,true,,94341,111,10,10,https://kodilla.com/pl,1263,0,0
1613307296824,1041,kodilla.com main page,200,OK,kodilla users 1-8,text,true,,96043,337,10,10,https://kodilla.com/pl,60,0,0
1613307296824,60,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-8,text,true,,331,113,10,10,http://www.kodilla.com/,60,0,0
1613307296884,737,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-8,text,true,,1395,113,10,10,https://kodilla.com:443/,737,0,0
1613307297622,243,kodilla.com main page-2,200,OK,kodilla users 1-8,text,true,,94317,111,10,10,https://kodilla.com/pl,119,0,0
1613307296406,1503,kodilla.com main page,200,OK,kodilla users 1-4,text,true,,96049,337,10,10,https://kodilla.com/pl,68,0,0
1613307296406,68,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-4,text,true,,331,113,10,10,http://www.kodilla.com/,68,0,0
1613307296475,82,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-4,text,true,,1393,113,10,10,https://kodilla.com:443/,82,0,0
1613307296558,1351,kodilla.com main page-2,200,OK,kodilla users 1-4,text,true,,94325,111,10,10,https://kodilla.com/pl,1164,0,0
1613307296315,1630,kodilla.com main page,200,OK,kodilla users 1-6,text,true,,96055,337,10,10,https://kodilla.com/pl,68,0,0
1613307296315,68,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-6,text,true,,331,113,10,10,http://www.kodilla.com/,68,0,0
1613307296383,93,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-6,text,true,,1393,113,10,10,https://kodilla.com:443/,92,0,0
1613307296475,1469,kodilla.com main page-2,200,OK,kodilla users 1-6,text,true,,94331,111,10,10,https://kodilla.com/pl,1212,0,0
1613307296784,1390,kodilla.com main page,200,OK,kodilla users 1-10,text,true,,96069,337,10,10,https://kodilla.com/pl,61,0,0
1613307296784,61,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-10,text,true,,331,113,10,10,http://www.kodilla.com/,61,0,0
1613307296845,86,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-10,text,true,,1397,113,10,10,https://kodilla.com:443/,86,0,0
1613307296932,1242,kodilla.com main page-2,200,OK,kodilla users 1-10,text,true,,94341,111,10,10,https://kodilla.com/pl,1145,0,0
1613307297867,336,kodilla.com main page,200,OK,kodilla users 1-8,text,true,,96049,337,10,10,https://kodilla.com/pl,63,0,0
1613307297867,63,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-8,text,true,,331,113,10,10,http://www.kodilla.com/,63,0,0
1613307297930,92,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-8,text,true,,1393,113,10,10,https://kodilla.com:443/,92,0,0
1613307298023,180,kodilla.com main page-2,200,OK,kodilla users 1-8,text,true,,94325,111,10,10,https://kodilla.com/pl,109,0,0
1613307297060,1206,kodilla.com main page,200,OK,kodilla users 1-9,text,true,,96039,337,10,10,https://kodilla.com/pl,64,0,0
1613307297060,64,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-9,text,true,,331,113,10,10,http://www.kodilla.com/,64,0,0
1613307297124,782,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-9,text,true,,1391,113,10,10,https://kodilla.com:443/,781,0,0
1613307297906,360,kodilla.com main page-2,200,OK,kodilla users 1-9,text,true,,94317,111,10,10,https://kodilla.com/pl,157,0,0
1613307298175,361,kodilla.com main page,200,OK,kodilla users 1-10,text,true,,96047,337,10,10,https://kodilla.com/pl,76,0,0
1613307298175,77,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-10,text,true,,331,113,10,10,http://www.kodilla.com/,76,0,0
1613307298252,88,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-10,text,true,,1393,113,10,10,https://kodilla.com:443/,88,0,0
1613307298340,196,kodilla.com main page-2,200,OK,kodilla users 1-10,text,true,,94323,111,10,10,https://kodilla.com/pl,117,0,0
1613307297303,1733,kodilla.com main page,200,OK,kodilla users 1-1,text,true,,96067,337,10,10,https://kodilla.com/pl,59,0,0
1613307297303,59,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-1,text,true,,331,113,10,10,http://www.kodilla.com/,59,0,0
1613307297363,77,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-1,text,true,,1393,113,10,10,https://kodilla.com:443/,77,0,0
1613307297440,1596,kodilla.com main page-2,200,OK,kodilla users 1-1,text,true,,94343,111,10,10,https://kodilla.com/pl,1385,0,0
1613307297379,1698,kodilla.com main page,200,OK,kodilla users 1-2,text,true,,96073,337,10,10,https://kodilla.com/pl,56,0,0
1613307297379,56,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-2,text,true,,331,113,10,10,http://www.kodilla.com/,56,0,0
1613307297436,76,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-2,text,true,,1395,113,10,10,https://kodilla.com:443/,76,0,0
1613307297513,1564,kodilla.com main page-2,200,OK,kodilla users 1-2,text,true,,94347,111,10,10,https://kodilla.com/pl,1318,0,0
1613307297910,1208,kodilla.com main page,200,OK,kodilla users 1-4,text,true,,96045,337,10,10,https://kodilla.com/pl,71,0,0
1613307297910,72,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-4,text,true,,331,113,10,10,http://www.kodilla.com/,71,0,0
1613307297982,857,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-4,text,true,,1393,113,10,10,https://kodilla.com:443/,857,0,0
1613307298839,279,kodilla.com main page-2,200,OK,kodilla users 1-4,text,true,,94321,111,10,10,https://kodilla.com/pl,113,0,0
1613307297946,1318,kodilla.com main page,200,OK,kodilla users 1-6,text,true,,96043,337,10,10,https://kodilla.com/pl,62,0,0
1613307297946,62,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-6,text,true,,331,113,10,10,http://www.kodilla.com/,62,0,0
1613307298009,904,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-6,text,true,,1391,113,10,10,https://kodilla.com:443/,904,0,0
1613307298913,351,kodilla.com main page-2,200,OK,kodilla users 1-6,text,true,,94321,111,10,10,https://kodilla.com/pl,121,0,0
1613307297217,2336,kodilla.com main page,200,OK,kodilla users 1-3,text,true,,96051,337,10,10,https://kodilla.com/pl,59,0,0
1613307297217,59,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-3,text,true,,331,113,10,10,http://www.kodilla.com/,59,0,0
1613307297276,760,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-3,text,true,,1393,113,10,10,https://kodilla.com:443/,759,0,0
1613307298036,1517,kodilla.com main page-2,200,OK,kodilla users 1-3,text,true,,94327,111,10,10,https://kodilla.com/pl,1313,0,0
1613307299265,489,kodilla.com main page,200,OK,kodilla users 1-6,text,true,,96041,337,10,10,https://kodilla.com/pl,64,0,0
1613307299265,64,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-6,text,true,,331,113,10,10,http://www.kodilla.com/,64,0,0
1613307299329,74,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-6,text,true,,1391,113,10,10,https://kodilla.com:443/,74,0,0
1613307299404,350,kodilla.com main page-2,200,OK,kodilla users 1-6,text,true,,94319,111,10,10,https://kodilla.com/pl,112,0,0
1613307298203,1606,kodilla.com main page,200,OK,kodilla users 1-8,text,true,,96049,337,10,10,https://kodilla.com/pl,61,0,0
1613307298203,61,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-8,text,true,,331,113,10,10,http://www.kodilla.com/,61,0,0
1613307298264,83,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-8,text,true,,1391,113,10,10,https://kodilla.com:443/,83,0,0
1613307298348,1461,kodilla.com main page-2,200,OK,kodilla users 1-8,text,true,,94327,111,10,10,https://kodilla.com/pl,1322,0,0
1613307297476,2375,kodilla.com main page,200,OK,kodilla users 1-5,text,true,,96061,337,10,10,https://kodilla.com/pl,52,0,0
1613307297476,52,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-5,text,true,,331,113,10,10,http://www.kodilla.com/,52,0,0
1613307297528,807,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-5,text,true,,1399,113,10,10,https://kodilla.com:443/,807,0,0
1613307298336,1515,kodilla.com main page-2,200,OK,kodilla users 1-5,text,true,,94331,111,10,10,https://kodilla.com/pl,1392,0,0
1613307298267,1715,kodilla.com main page,200,OK,kodilla users 1-9,text,true,,96063,337,10,10,https://kodilla.com/pl,65,0,0
1613307298267,65,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-9,text,true,,331,113,10,10,http://www.kodilla.com/,65,0,0
1613307298333,86,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-9,text,true,,1393,113,10,10,https://kodilla.com:443/,85,0,0
1613307298419,1563,kodilla.com main page-2,200,OK,kodilla users 1-9,text,true,,94339,111,10,10,https://kodilla.com/pl,1381,0,0
1613307297669,2363,kodilla.com main page,200,OK,kodilla users 1-7,text,true,,96073,337,10,10,https://kodilla.com/pl,80,0,0
1613307297669,80,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-7,text,true,,331,113,10,10,http://www.kodilla.com/,80,0,0
1613307297750,850,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-7,text,true,,1393,113,10,10,https://kodilla.com:443/,850,0,0
1613307298600,1432,kodilla.com main page-2,200,OK,kodilla users 1-7,text,true,,94349,111,10,10,https://kodilla.com/pl,1257,0,0
1613307299078,1511,kodilla.com main page,200,OK,kodilla users 1-2,text,true,,96049,337,10,10,https://kodilla.com/pl,58,0,0
1613307299078,58,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-2,text,true,,331,113,10,10,http://www.kodilla.com/,58,0,0
1613307299136,770,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-2,text,true,,1393,113,10,10,https://kodilla.com:443/,770,0,0
1613307299907,682,kodilla.com main page-2,200,OK,kodilla users 1-2,text,true,,94325,111,10,10,https://kodilla.com/pl,462,0,0
1613307300039,558,kodilla.com main page,200,OK,kodilla users 1-7,text,true,,96037,337,10,10,https://kodilla.com/pl,71,0,0
1613307300039,71,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-7,text,true,,331,113,10,10,http://www.kodilla.com/,71,0,0
1613307300110,79,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-7,text,true,,1393,113,10,10,https://kodilla.com:443/,78,0,0
1613307300189,408,kodilla.com main page-2,200,OK,kodilla users 1-7,text,true,,94313,111,10,10,https://kodilla.com/pl,191,0,0
1613307298537,2092,kodilla.com main page,200,OK,kodilla users 1-10,text,true,,96051,337,10,10,https://kodilla.com/pl,66,0,0
1613307298537,66,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-10,text,true,,331,113,10,10,http://www.kodilla.com/,66,0,0
1613307298604,836,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-10,text,true,,1391,113,10,10,https://kodilla.com:443/,836,0,0
1613307299441,1188,kodilla.com main page-2,200,OK,kodilla users 1-10,text,true,,94329,111,10,10,https://kodilla.com/pl,1114,0,0
1613307299118,1537,kodilla.com main page,200,OK,kodilla users 1-4,text,true,,96059,337,9,9,https://kodilla.com/pl,61,0,0
1613307299118,61,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-4,text,true,,331,113,9,9,http://www.kodilla.com/,61,0,0
1613307299179,82,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-4,text,true,,1395,113,9,9,https://kodilla.com:443/,81,0,0
1613307299262,1393,kodilla.com main page-2,200,OK,kodilla users 1-4,text,true,,94333,111,9,9,https://kodilla.com/pl,1218,0,0
1613307299756,1152,kodilla.com main page,200,OK,kodilla users 1-6,text,true,,96037,337,9,9,https://kodilla.com/pl,67,0,0
1613307299756,67,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-6,text,true,,331,113,9,9,http://www.kodilla.com/,67,0,0
1613307299823,772,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-6,text,true,,1391,113,9,9,https://kodilla.com:443/,772,0,0
1613307300596,312,kodilla.com main page-2,200,OK,kodilla users 1-6,text,true,,94315,111,9,9,https://kodilla.com/pl,138,0,0
1613307300656,428,kodilla.com main page,200,OK,kodilla users 1-4,text,true,,96059,337,8,8,https://kodilla.com/pl,62,0,0
1613307300656,62,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-4,text,true,,331,113,8,8,http://www.kodilla.com/,62,0,0
1613307300718,92,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-4,text,true,,1391,113,8,8,https://kodilla.com:443/,91,0,0
1613307300810,274,kodilla.com main page-2,200,OK,kodilla users 1-4,text,true,,94337,111,8,8,https://kodilla.com/pl,136,0,0
1613307299811,1389,kodilla.com main page,200,OK,kodilla users 1-8,text,true,,96063,337,7,7,https://kodilla.com/pl,60,0,0
1613307299811,60,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-8,text,true,,331,113,7,7,http://www.kodilla.com/,60,0,0
1613307299871,83,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-8,text,true,,1395,113,7,7,https://kodilla.com:443/,83,0,0
1613307299955,1245,kodilla.com main page-2,200,OK,kodilla users 1-8,text,true,,94337,111,7,7,https://kodilla.com/pl,1038,0,0
1613307299852,1357,kodilla.com main page,200,OK,kodilla users 1-5,text,true,,96057,337,6,6,https://kodilla.com/pl,73,0,0
1613307299852,73,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-5,text,true,,331,113,6,6,http://www.kodilla.com/,73,0,0
1613307299926,100,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-5,text,true,,1393,113,6,6,https://kodilla.com:443/,99,0,0
1613307300026,1183,kodilla.com main page-2,200,OK,kodilla users 1-5,text,true,,94333,111,6,6,https://kodilla.com/pl,1024,0,0
1613307299037,2180,kodilla.com main page,200,OK,kodilla users 1-1,text,true,,96063,337,6,6,https://kodilla.com/pl,59,0,0
1613307299037,59,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-1,text,true,,331,113,6,6,http://www.kodilla.com/,59,0,0
1613307299096,778,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-1,text,true,,1397,113,6,6,https://kodilla.com:443/,778,0,0
1613307299874,1343,kodilla.com main page-2,200,OK,kodilla users 1-1,text,true,,94335,111,6,6,https://kodilla.com/pl,1097,0,0
1613307299983,1386,kodilla.com main page,200,OK,kodilla users 1-9,text,true,,96063,337,6,6,https://kodilla.com/pl,63,0,0
1613307299983,63,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-9,text,true,,331,113,6,6,http://www.kodilla.com/,63,0,0
1613307300047,84,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-9,text,true,,1395,113,6,6,https://kodilla.com:443/,84,0,0
1613307300131,1238,kodilla.com main page-2,200,OK,kodilla users 1-9,text,true,,94337,111,6,6,https://kodilla.com/pl,1010,0,0
1613307299555,1892,kodilla.com main page,200,OK,kodilla users 1-3,text,true,,96078,337,6,6,https://kodilla.com/pl,62,0,0
1613307299555,62,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-3,text,true,,331,113,6,6,http://www.kodilla.com/,62,0,0
1613307299618,679,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-3,text,true,,1393,113,6,6,https://kodilla.com:443/,679,0,0
1613307300297,1150,kodilla.com main page-2,200,OK,kodilla users 1-3,text,true,,94354,111,6,6,https://kodilla.com/pl,920,0,0
1613307300590,981,kodilla.com main page,200,OK,kodilla users 1-2,text,true,,96056,337,6,6,https://kodilla.com/pl,84,0,0
1613307300590,85,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-2,text,true,,331,113,6,6,http://www.kodilla.com/,84,0,0
1613307300675,91,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-2,text,true,,1395,113,6,6,https://kodilla.com:443/,91,0,0
1613307300766,805,kodilla.com main page-2,200,OK,kodilla users 1-2,text,true,,94330,111,6,6,https://kodilla.com/pl,639,0,0
1613307301370,518,kodilla.com main page,200,OK,kodilla users 1-9,text,true,,96041,337,5,5,https://kodilla.com/pl,67,0,0
1613307301370,67,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-9,text,true,,331,113,5,5,http://www.kodilla.com/,67,0,0
1613307301438,111,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-9,text,true,,1395,113,5,5,https://kodilla.com:443/,110,0,0
1613307301549,339,kodilla.com main page-2,200,OK,kodilla users 1-9,text,true,,94315,111,5,5,https://kodilla.com/pl,160,0,0
1613307300598,1328,kodilla.com main page,200,OK,kodilla users 1-7,text,true,,96073,337,5,5,https://kodilla.com/pl,76,0,0
1613307300598,77,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-7,text,true,,331,113,5,5,http://www.kodilla.com/,76,0,0
1613307300675,549,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-7,text,true,,1393,113,5,5,https://kodilla.com:443/,549,0,0
1613307301224,702,kodilla.com main page-2,200,OK,kodilla users 1-7,text,true,,94349,111,5,5,https://kodilla.com/pl,525,0,0
1613307301210,836,kodilla.com main page,200,OK,kodilla users 1-5,text,true,,96061,337,5,5,https://kodilla.com/pl,63,0,0
1613307301210,63,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-5,text,true,,331,113,5,5,http://www.kodilla.com/,63,0,0
1613307301273,123,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-5,text,true,,1391,113,5,5,https://kodilla.com:443/,122,0,0
1613307301396,650,kodilla.com main page-2,200,OK,kodilla users 1-5,text,true,,94339,111,5,5,https://kodilla.com/pl,522,0,0
1613307301219,902,kodilla.com main page,200,OK,kodilla users 1-1,text,true,,96055,337,5,5,https://kodilla.com/pl,65,0,0
1613307301219,65,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-1,text,true,,331,113,5,5,http://www.kodilla.com/,65,0,0
1613307301285,376,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-1,text,true,,1393,113,5,5,https://kodilla.com:443/,376,0,0
1613307301661,460,kodilla.com main page-2,200,OK,kodilla users 1-1,text,true,,94331,111,5,5,https://kodilla.com/pl,270,0,0
1613307301448,872,kodilla.com main page,200,OK,kodilla users 1-3,text,true,,96059,337,5,5,https://kodilla.com/pl,61,0,0
1613307301448,61,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-3,text,true,,331,113,5,5,http://www.kodilla.com/,61,0,0
1613307301509,355,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-3,text,true,,1393,113,5,5,https://kodilla.com:443/,355,0,0
1613307301865,455,kodilla.com main page-2,200,OK,kodilla users 1-3,text,true,,94335,111,5,5,https://kodilla.com/pl,268,0,0
1613307301889,547,kodilla.com main page,200,OK,kodilla users 1-9,text,true,,96048,337,4,4,https://kodilla.com/pl,62,0,0
1613307301889,62,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-9,text,true,,331,113,4,4,http://www.kodilla.com/,62,0,0
1613307301951,112,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-9,text,true,,1399,113,4,4,https://kodilla.com:443/,111,0,0
1613307302063,373,kodilla.com main page-2,200,OK,kodilla users 1-9,text,true,,94318,111,4,4,https://kodilla.com/pl,206,0,0
1613307302048,490,kodilla.com main page,200,OK,kodilla users 1-5,text,true,,96035,337,3,3,https://kodilla.com/pl,60,0,0
1613307302048,60,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-5,text,true,,331,113,3,3,http://www.kodilla.com/,60,0,0
1613307302109,187,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-5,text,true,,1391,113,3,3,https://kodilla.com:443/,187,0,0
1613307302296,242,kodilla.com main page-2,200,OK,kodilla users 1-5,text,true,,94313,111,3,3,https://kodilla.com/pl,121,0,0
1613307301927,744,kodilla.com main page,200,OK,kodilla users 1-7,text,true,,96064,337,2,2,https://kodilla.com/pl,67,0,0
1613307301927,67,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-7,text,true,,331,113,2,2,http://www.kodilla.com/,67,0,0
1613307301995,190,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-7,text,true,,1395,113,2,2,https://kodilla.com:443/,189,0,0
1613307302185,486,kodilla.com main page-2,200,OK,kodilla users 1-7,text,true,,94338,111,2,2,https://kodilla.com/pl,327,0,0
1613307302122,618,kodilla.com main page,200,OK,kodilla users 1-1,text,true,,96063,337,2,2,https://kodilla.com/pl,61,0,0
1613307302122,61,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-1,text,true,,331,113,2,2,http://www.kodilla.com/,61,0,0
1613307302183,260,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-1,text,true,,1391,113,2,2,https://kodilla.com:443/,259,0,0
1613307302443,297,kodilla.com main page-2,200,OK,kodilla users 1-1,text,true,,94341,111,2,2,https://kodilla.com/pl,122,0,0
1613307302672,567,kodilla.com main page,200,OK,kodilla users 1-7,text,true,,96066,337,1,1,https://kodilla.com/pl,59,0,0
1613307302672,59,kodilla.com main page-0,301,Moved Permanently,kodilla users 1-7,text,true,,331,113,1,1,http://www.kodilla.com/,59,0,0
1613307302732,143,kodilla.com main page-1,301,Moved Permanently,kodilla users 1-7,text,true,,1395,113,1,1,https://kodilla.com:443/,143,0,0
1613307302875,364,kodilla.com main page-2,200,OK,kodilla users 1-7,text,true,,94340,111,1,1,https://kodilla.com/pl,227,0,0
